Ministry,Dept Code,Dept Name,Division Name,Code 2,Code 3,Code 4,Description,2023-2024 Actual Expenditure,2024-2025 Budget Estimate,2024-2025 Revised Estimate,2025-2026 Budget Estimate,TYPE
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,233314,232650,230650,255420,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-54291,-49060,-47060,-54110,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-179023,-183590,-183590,-201310,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,348349,471452,552352,668446,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-225776,-330692,-302692,-366196,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-122573,-140760,-249660,-302250,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,142067,252300,196500,426400,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,17639,32000,29000,64000,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",5384,6200,6500,6200,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,311000,295500,213800,,Consolidated Fund
CABINET SECRETARIAT,FC24S27,(PERSONAL ) APPROPRIATIONS STAFF HOUSEHOLD AND ALLOWANCES OF THE PRESIDENT (PERSONAL ),EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,68525,111900,107000,125517,Consolidated Fund
ECONOMIC AFFAIRS MINISTRY,FC24S30,SERVICING OF FOREIGN DEBT APPROPRIATIONS SERVICING OF FOREIGN DEBT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A07,,,Interest Payment,1020401885,1038601753,1038601753,1009321802,Consolidated Fund
ECONOMIC AFFAIRS MINISTRY,FC24R10,FOREIGN LOANS REPAYMENT APPROPRIATIONS FOREIGN LOANS REPAYMENT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A10,,,Principal Repayments of Loans,2262059164,4989963354,3219963354,5472221703,Consolidated Fund
ECONOMIC AFFAIRS MINISTRY,FC24R20,REPAYMENT OF SHORT TERM FOREIGN CREDITS APPROPRIATIONS REPAYMENT OF SHORT TERM FOREIGN CREDITS,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A10,,,Principal Repayments of Loans,47874926,29500000,29500000,199810000,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,5463156,5948250,5958761,6186180,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,2732343,2740459,2738444,2765272,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-2319331,-2338482,-2324318,-2346842,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-413012,-401977,-414126,-418430,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,2730813,3207791,3220317,3420908,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-2397889,-2863297,-2865332,-3047054,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-332924,-344494,-354985,-373854,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,2032989,2355681,2309042,2498310,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,230272,183530,188777,141922,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",89621,56796,63696,65284,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,82272,26976,21763,,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24A05,AUDIT APPROPRIATIONS AUDIT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,70029,95222,92250,95147,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24S09,SERVICING OF DOMESTIC DEBT APPROPRIATIONS SERVICING OF DOMESTIC DEBT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A07,,,Interest Payment,4663913849,8736398247,7906732671,7197928198,Consolidated Fund
FINANCE AND REVENUE MINISTRY,FC24R02,REPAYMENT OF DOMESTIC DEBT APPROPRIATIONS REPAYMENT OF DOMESTIC DEBT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A10,,,Principal Repayments of Loans,22395638825,19050034320,21653899066,14007189470,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,2117954,3438720,3055327,4457498,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,623488,922494,777706,1193144,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-426105,-542299,-542299,-911069,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-197383,-380195,-235407,-282075,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,1494466,2516226,2277621,3264354,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-1243276,-1756226,-1784406,-2493864,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-251190,-760000,-493215,-770490,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,291397,412580,642392,1038022,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,226844,225700,232285,238032,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",1110,17500,17500,20087,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A06,,,Transfers,6802,6500,7000,12650,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,341941,264520,458328,420648,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A12,,,Civil works,25000,,,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24S11,SUPREME COURT APPROPRIATIONS SUPREME COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,22788,36200,115675,458262,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,1108133,1540352,1409643,1784067,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,330685,416113,384396,471275,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-245624,-315471,-296151,-368373,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-85061,-100642,-88245,-102902,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,777448,1124239,1025247,1312792,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-686967,-1070770,-909193,-1257752,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-90481,-53469,-116054,-55040,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,167673,245060,187801,247664,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,11684,13000,25514,6750,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",2968,1300,3077,1100,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A06,,,Transfers,400,300,,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,73433,62600,98445,52650,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24J08,ISLAMABAD HIGH COURT APPROPRIATIONS ISLAMABAD HIGH COURT,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,9773,12050,108531,77800,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,5946050,6034200,6535758,6275568,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,1615004,1976645,1971738,2166015,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-759003,-938562,-1001376,-1068305,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-856001,-1038083,-970362,-1097710,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,4331046,4057555,4564020,4109553,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-1497662,-2378890,-2254122,-2400479,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-2833384,-1678665,-2309898,-1709074,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,27322105,3366219,3201201,3313431,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,41446,40558,46062,26705,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",129814,936,16954,1418,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,2216720,819073,,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A12,,,Civil works,163429,50000,63082,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24E08,ELECTION APPROPRIATIONS ELECTION,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,318732,143089,270716,252241,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,63248,74027,90961,99546,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,40967,44170,61722,55597,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-29407,-33270,-37092,-43202,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-11560,-10900,-24630,-12395,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,22281,29857,29239,43949,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-16824,-26453,-22122,-35408,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-5457,-3404,-7117,-8541,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,42314,89019,69166,123517,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,200,,,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A06,,,Transfers,200,300,,,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,1633,9630,18894,4150,Consolidated Fund
LAW AND JUSTICE MINISTRY,FC24F20,AGAINST HARASSMENT OF WOMEN AT WORK PLACE APPROPRIATIONS FEDERAL OMBUDSMAN SECRETARIAT FOR PROTECTION AGAINST HARASSMENT OF WOMEN AT WORK PLACE,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A13,,,Repairs and Maintenance,6992,11350,5407,7813,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,,,Employees Related Expenses,691991,776887,768608,807962,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,,Pay,318181,309300,310440,327762,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-1,Pay of Officers,-171821,-176483,-170757,-187162,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A011,A011-2,Pay of Other Staff,-146360,-132817,-139683,-140600,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,,Allowances,373810,467587,458168,480200,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-1,Regular Allowances,-278314,-358528,-351652,-380306,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-95496,-109059,-106516,-99894,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A03,,,Operating Expenses,489870,630855,616737,682845,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A04,,,Employees Retirement Benefits,30386,31191,39426,38483,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A05,,,"Grants, Subsidies and Write off Loans",5874,28685,17435,25285,Consolidated Fund
WAFAQI MOHTASIB SECRETARIAT,FC24W03,WAFAQI MOHTASIB APPROPRIATIONS WAFAQI MOHTASIB,EXTERNAL DEVELOPMENT LOANS AND ADVANCES OF WATER RESOURCES DIVISION,A09,,,Physical Assets,13732,36491,64040,59522,Consolidated Fund
